tipo_suelo,pH,materia_organica,conductividad,nitrogeno,fosforo,potasio,humedad,densidad,altitud,fertilidad,cultivo
3,6.97,2.78,1.46,41.11,34.63,106.51,39.56,1.16,690.24,1,Frijoles
1,7.4,4.53,1.99,28.54,28.22,131.72,13.42,1.38,3884.37,1,Cebada
2,6.79,3.89,0.88,24.92,39.14,98.95,29.55,1.16,3108.83,1,Trigo
3,5.68,4.54,1.02,20.23,39.69,80.38,38.1,1.04,3726.27,1,Papa
4,7.37,3.8,1.07,34.01,35.92,147.48,39.19,1.38,3774.2,1,Papa
3,7.09,4.99,1.74,27.85,21.4,228.38,36.61,1.39,3729.06,1,Cebada
1,7.2,2.83,0.52,27.66,12.42,175.52,18.83,1.63,3192.36,1,Lechuga
3,6.3,1.5,0.67,39.25,35.66,204.62,29.83,1.39,520.33,1,Arroz
1,6.4,3.15,2.02,29.48,25.05,218.97,8.57,1.27,3090.26,1,Cebolla
1,6.5,2.28,2.16,31.97,36.71,119.39,38.53,1.63,3780.48,1,Papa
3,6.38,3.97,2.3,36.14,35.84,287.64,16.01,1.37,1800.58,1,Papa
1,7.12,4.28,1.41,38.65,16.28,171.95,14.14,1.47,2104.44,1,Papa
2,7.04,3.82,0.86,31.41,38.7,141.68,19.63,1.5,3963.69,1,Cebada
1,7.71,4.21,2.18,37.14,27.54,172.1,13.72,1.08,1281.6,1,Trigo
2,6.28,3.52,0.68,42.98,19.36,201.31,10.54,1.38,3782.79,1,Cebada
3,6.7,3.67,1.04,15.69,37.06,97.08,21.02,1.27,244.56,1,Platano
2,6.01,2.83,1.37,45.08,22.38,170.14,7.97,1.27,2364.93,1,Maiz
2,7.67,4.08,1.93,13.47,37.31,97.02,24.93,1.1,1704.22,1,Batata
1,7.29,2.87,1.84,26.66,29.59,75.48,11.2,1.41,3546.17,1,Papa
4,6.66,2.31,1.68,38.21,37.13,73.66,19.95,1.16,3185.41,1,Papa
1,5.73,4.05,2.16,24.01,34.71,161.99,39.82,1.56,960.21,1,Papa
2,5.67,3.19,1.42,38.51,22.48,266.1,15.32,1.63,258.72,1,Arroz
3,5.72,4.77,0.48,48.34,31.51,194.29,27.73,1.34,419.05,1,Platano
2,6.09,2.46,0.81,46.93,31.8,161.01,18.05,1.33,3889.14,1,Cebada
3,6.88,2.24,1.35,28.12,21.39,223.74,28.89,1.47,1860.55,1,Espinaca
1,7.43,4.31,1.02,13.53,27.54,165.66,29.08,1.44,851.09,1,Espinaca
3,6.71,3.96,0.33,18.65,15.16,246.05,28.73,1.04,3853.95,1,Cebada
3,5.93,2.13,0.56,28.61,32.82,138.29,16.88,1.58,403.5,1,Batata
4,6.46,4.6,1.43,41.86,39.29,250.37,37.4,1.1,869.82,1,Papa
2,7.18,2.76,0.87,32.74,27.09,151.36,20.75,1.16,3828.65,1,Cebada
4,7.35,1.91,1.56,13.95,12.68,133.94,13.41,1.08,3645.11,1,Papa
1,5.85,3.71,1.03,17.3,22.58,257.45,17.52,1.42,1095.25,1,Cebada
2,6.24,2.21,2.21,18.12,17.64,263.48,26.8,1.1,3569.77,1,Cebada
4,6.95,2.87,1.39,42.89,8.45,146.86,22.82,1.63,238.09,1,Soja
3,6.66,5.0,1.89,19.58,25.08,206.38,19.81,1.55,385.81,1,Soja
4,5.84,4.04,1.81,33.65,10.58,217.98,21.47,1.23,2385.26,1,Cebolla
3,6.06,3.71,0.34,13.82,36.41,155.55,15.23,1.56,3914.39,1,Cebada
4,5.69,3.42,0.58,43.16,29.35,238.7,16.02,1.63,2334.65,1,Papa
2,7.2,3.85,1.44,31.36,30.21,152.24,7.89,1.18,1319.94,1,Espinaca
2,6.13,3.82,0.79,28.82,14.02,186.68,7.86,1.12,2251.37,1,Tomate
3,6.82,2.77,1.91,28.73,18.47,240.21,22.71,1.25,3303.11,1,Remolacha
4,6.84,4.87,2.42,47.55,8.34,271.98,22.83,1.41,3145.1,1,Remolacha
3,7.41,4.85,1.44,25.72,13.57,81.59,39.05,1.24,1590.79,1,Mani
1,6.79,4.99,0.19,40.64,35.86,221.09,37.91,1.13,1680.65,1,Batata
1,7.2,3.26,0.68,13.03,31.28,175.48,23.52,1.07,1340.96,1,Cebolla
1,5.79,2.71,0.94,12.58,20.87,135.07,17.03,1.33,1871.64,1,Zanahoria
1,7.21,2.98,2.13,26.41,23.83,293.02,28.33,1.25,599.39,1,Cilantro
1,6.91,4.75,2.44,19.25,27.69,238.45,14.74,1.39,2514.08,1,Cilantro
2,5.83,3.8,0.54,12.21,26.91,104.94,32.28,1.16,2013.59,1,Cilantro
2,7.5,3.89,2.49,46.65,20.52,238.96,35.03,1.0,3149.74,1,Lechuga
1,5.55,1.56,0.13,22.27,13.58,68.04,26.72,1.21,1499.2,1,Remolacha
1,5.57,3.89,1.29,12.83,18.66,69.59,39.08,1.03,3374.31,1,Cebolla
1,6.54,4.33,0.67,47.52,35.92,130.14,38.77,1.24,899.57,1,Frijoles
3,6.04,3.62,2.45,18.5,33.27,262.19,36.2,1.1,854.6,1,Uva
4,6.96,3.27,2.36,24.88,16.97,148.31,24.12,1.15,2086.09,1,Brocoli
3,6.09,2.52,0.66,42.44,14.07,88.07,13.54,1.62,81.93,1,Frijoles
3,5.93,4.69,2.16,49.96,35.68,295.86,21.53,1.31,2536.13,1,Papa
4,7.61,3.57,2.37,47.46,21.37,75.61,31.01,1.31,1823.93,1,Espinaca
3,7.43,2.63,1.01,47.11,31.48,260.86,16.16,1.16,3710.68,1,Cebada
2,6.32,2.26,1.01,20.48,39.11,178.7,36.42,1.56,19.42,1,Arroz
2,6.08,1.96,2.0,25.52,32.0,151.95,21.03,1.19,2010.76,1,Cebolla
1,6.65,3.74,1.63,40.05,9.43,202.55,18.24,1.08,732.83,1,Frijoles
3,6.08,3.44,1.32,42.04,39.75,222.77,14.1,1.57,250.51,1,Cana de Azucar
4,5.61,2.54,0.98,31.22,22.29,256.49,32.01,1.3,3122.23,1,Papa
4,7.21,2.86,1.49,19.25,27.33,87.19,14.93,1.41,279.86,1,Girasol
3,6.73,2.55,2.18,46.98,10.75,227.7,24.89,1.23,1263.05,1,Uva
3,7.1,4.42,0.16,37.01,23.98,262.83,24.16,1.51,1466.45,1,Papa
1,5.6,4.18,0.59,17.7,8.77,225.55,39.29,1.08,3044.62,1,Lechuga
3,5.59,2.76,1.07,24.57,16.45,298.69,29.32,1.62,2974.22,1,Cebada
4,5.54,2.0,0.8,48.61,19.02,297.62,35.75,1.51,3930.13,1,Cebada
3,6.57,3.73,0.14,31.39,9.62,210.36,7.42,1.45,2163.79,1,Espinaca
1,6.64,2.71,1.5,18.41,23.41,230.9,38.61,1.35,741.7,1,Melon
2,7.47,2.15,2.07,17.46,33.31,160.98,14.15,1.16,653.56,1,Frijoles
3,5.99,2.93,2.12,13.62,25.37,103.6,26.85,1.45,1866.7,1,Cilantro
3,7.28,1.55,0.53,30.19,25.8,71.52,10.37,1.28,3835.99,1,Cebada
2,7.7,3.44,1.62,42.9,29.56,140.62,36.48,1.16,3730.6,1,Cebada
1,5.63,1.65,0.23,17.63,18.69,205.72,15.86,1.06,2418.49,1,Maiz
3,6.65,3.47,0.61,34.72,22.71,246.7,9.05,1.24,1995.19,1,Tomate
1,6.99,4.27,2.12,43.75,16.49,183.45,15.41,1.0,548.42,1,Frijoles
1,7.13,4.67,1.34,14.64,36.42,294.29,39.37,1.58,3065.34,1,Trigo
1,6.17,3.94,0.51,39.55,37.41,143.92,23.71,1.53,2834.18,1,Cebolla
3,5.62,3.31,0.3,20.94,33.28,236.3,34.34,1.36,2293.39,1,Cebolla
3,7.23,3.2,0.25,15.89,17.78,115.79,26.01,1.01,2845.42,1,Trigo
2,7.04,2.18,1.97,25.48,24.49,120.09,39.22,1.18,863.72,1,Platano
2,7.21,1.68,1.37,47.5,39.96,78.28,19.26,1.4,1999.34,1,Zanahoria
2,6.02,4.14,0.34,35.8,36.78,184.48,11.28,1.04,355.39,1,Algodon
4,6.2,4.99,0.79,42.71,19.57,259.1,20.53,1.52,2636.09,1,Cebada
4,5.89,3.36,1.2,29.15,34.15,186.76,32.36,1.24,522.3,1,Melon
3,6.71,4.47,1.67,31.47,33.67,67.38,26.64,1.11,1079.11,1,Lechuga
2,5.67,3.13,0.8,29.88,23.06,98.56,20.88,1.53,2905.39,1,Maiz
2,7.03,4.54,2.42,17.06,33.25,118.7,32.41,1.2,1933.27,1,Trigo
2,5.98,4.76,1.1,28.33,29.12,221.96,17.87,1.09,795.67,1,Mani
3,7.75,2.24,2.11,30.62,23.78,121.18,29.96,1.18,1181.48,1,Batata
2,6.19,4.11,0.23,25.43,15.66,138.98,21.59,1.35,3826.19,1,Cebada
4,7.35,2.5,2.29,47.99,14.55,197.11,30.15,1.47,561.2,1,Cebolla
1,5.51,3.92,2.44,41.34,24.81,190.94,24.14,1.48,3929.41,1,Cebada
4,7.7,3.46,0.64,43.06,19.79,67.93,20.18,1.58,139.64,1,Batata
2,5.61,2.55,1.91,23.91,12.27,278.95,31.58,1.11,2952.8,1,Maiz
2,7.55,4.86,0.67,48.94,30.04,101.91,20.51,1.33,144.2,1,Tomate
2,6.56,1.9,0.59,24.69,12.31,219.86,37.14,1.44,3191.73,1,Papa
3,7.35,2.23,2.2,34.45,16.88,291.68,18.57,1.39,2996.78,1,Cebada
1,7.64,3.88,1.79,30.9,35.01,288.14,39.56,1.07,2465.8,1,Tomate
1,7.25,2.08,1.38,38.19,14.16,145.92,8.96,1.21,339.61,1,Soja
2,6.62,2.61,1.46,44.04,37.34,183.73,10.66,1.5,37.09,1,Tomate
3,6.54,3.73,1.96,31.62,26.66,175.39,36.9,1.03,2386.57,1,Remolacha
1,7.45,3.23,0.87,16.4,40.0,207.65,32.86,1.46,1724.85,1,Lechuga
4,7.74,4.81,0.3,27.66,28.94,189.49,23.97,1.28,154.49,1,Maiz
4,6.76,4.25,2.41,22.17,9.84,104.45,33.57,1.27,2690.77,1,Zanahoria
3,5.71,3.71,0.9,43.88,11.54,267.32,11.08,1.56,1467.04,1,Uva
4,7.07,2.28,1.76,20.11,9.92,201.13,24.4,1.63,446.47,1,Frijoles
3,6.51,2.72,1.66,19.23,39.91,246.97,39.67,1.61,1547.43,1,Cilantro
4,5.76,2.11,0.78,33.3,12.26,205.73,32.33,1.53,3923.28,1,Cebada
4,7.55,3.83,2.14,15.71,28.28,227.97,19.97,1.22,963.57,1,Platano
2,6.27,2.54,1.12,39.09,9.64,120.19,10.01,1.59,2298.97,1,Remolacha
1,7.03,2.71,1.27,13.74,25.21,90.32,26.51,1.38,24.58,1,Mani
2,5.76,3.18,1.84,15.29,18.15,93.25,30.76,1.06,2140.25,1,Girasol
4,7.71,3.32,1.04,17.79,20.52,79.2,36.59,1.35,355.52,1,Tomate
4,7.22,3.7,1.48,13.37,26.77,224.01,38.42,1.3,3397.99,1,Trigo
2,6.04,4.5,1.51,24.62,24.15,172.19,11.68,1.48,92.2,1,Girasol
4,6.73,3.89,1.32,13.28,13.9,175.28,25.65,1.35,2195.37,1,Trigo
1,6.52,4.19,2.4,38.08,39.21,285.36,23.58,1.34,949.26,1,Cana de Azucar
3,6.97,3.97,2.16,44.12,10.95,274.14,18.83,1.28,2039.74,1,Cilantro
1,7.8,1.54,0.92,36.42,18.49,219.3,21.88,1.31,2464.36,1,Tomate
4,7.61,2.9,2.36,26.42,29.57,264.18,16.96,1.33,655.94,1,Arroz
4,6.51,4.52,0.16,16.69,26.31,285.52,12.05,1.45,111.04,1,Soja
3,7.23,4.9,2.39,47.23,12.01,124.62,15.28,1.45,749.01,1,Cilantro
4,7.1,2.82,0.97,39.22,37.76,158.98,15.66,1.27,1543.34,1,Maiz
3,7.39,3.08,0.19,38.1,17.56,139.4,8.21,1.14,3708.57,1,Cebada
3,6.09,3.92,1.15,35.29,35.73,247.27,30.28,1.14,3033.89,1,Trigo
3,5.9,2.3,0.19,13.47,22.35,181.83,22.99,1.24,420.86,1,Mani
4,7.05,2.44,0.31,49.11,27.04,262.09,11.37,1.16,3072.06,1,Cebolla
1,6.45,2.92,1.58,25.61,24.66,281.01,28.65,1.32,40.53,1,Batata
4,6.7,2.2,0.8,40.74,35.5,72.1,31.49,1.04,1790.14,1,Remolacha
4,5.59,3.5,0.51,29.58,34.21,228.56,25.46,1.39,1487.26,1,Zanahoria
4,5.52,2.39,2.26,23.41,10.63,231.46,11.26,1.42,1161.66,1,Algodon
4,5.52,2.84,1.89,33.28,39.91,168.19,18.71,1.39,953.56,1,Cana de Azucar
1,7.56,2.12,1.76,44.97,12.21,166.71,38.62,1.64,1719.43,1,Cilantro
3,6.69,4.09,0.69,18.08,17.02,131.84,12.44,1.56,87.71,1,Batata
4,6.97,2.86,1.59,47.12,22.96,276.43,7.85,1.63,2442.94,1,Frijoles
4,7.15,4.09,0.21,31.93,34.38,294.94,14.65,1.15,3226.14,1,Remolacha
4,7.62,4.92,1.63,43.06,22.05,103.6,29.57,1.26,3042.35,1,Trigo
3,7.04,4.87,0.35,34.79,15.62,240.66,33.49,1.25,3433.23,1,Papa
3,6.82,4.02,2.23,36.97,39.27,143.54,15.1,1.43,204.44,1,Mani
3,7.13,3.48,1.66,47.73,18.68,118.4,36.22,1.06,2791.08,1,Espinaca
3,7.06,4.02,1.67,33.24,20.82,80.85,26.94,1.41,3879.96,1,Cebada
3,7.0,4.88,0.52,26.55,39.0,220.12,22.72,1.11,186.85,1,Algodon
4,6.6,3.14,1.78,31.04,11.95,199.74,23.41,1.22,1270.5,1,Uva
2,5.82,2.85,2.08,45.69,13.4,267.13,26.96,1.51,1613.16,1,Trigo
4,7.23,1.52,1.26,13.47,18.41,245.03,15.1,1.09,2818.76,1,Lechuga
3,6.36,2.86,2.32,24.23,15.8,78.62,13.42,1.32,1370.72,1,Cilantro
2,6.62,3.56,0.17,38.35,17.14,273.34,23.16,1.16,275.13,1,Algodon
2,7.18,1.96,2.45,19.02,16.19,72.86,13.9,1.45,2203.36,1,Cilantro
1,7.09,1.63,0.9,27.3,12.14,238.84,23.1,1.15,3361.67,1,Trigo
1,6.82,2.83,2.49,35.28,10.72,89.96,17.2,1.44,1610.25,1,Remolacha
4,6.45,3.82,1.7,18.58,9.16,157.33,12.8,1.37,79.25,1,Frijoles
3,7.62,2.56,0.15,24.05,14.7,144.06,11.53,1.39,3561.06,1,Papa
3,6.8,4.02,1.95,22.12,8.36,237.12,20.11,1.15,369.79,1,Uva
1,7.2,4.28,0.43,48.07,28.25,100.28,23.39,1.25,926.1,1,Espinaca
1,7.49,4.13,1.51,31.51,19.7,124.45,39.84,1.63,3695.45,1,Papa
1,6.02,2.19,1.52,41.48,11.69,106.74,20.65,1.06,2111.73,1,Frijoles
4,6.7,4.45,1.24,31.15,31.0,204.6,34.46,1.09,2270.07,1,Maiz
1,7.27,1.6,2.27,23.95,17.02,171.42,32.02,1.14,2703.31,1,Cilantro
1,6.43,4.57,1.67,42.45,33.82,152.51,37.47,1.38,2442.59,1,Zanahoria
2,7.76,2.13,2.33,27.62,35.01,107.01,31.31,1.36,2388.76,1,Zanahoria
4,7.13,2.73,0.64,22.27,11.46,84.21,25.96,1.45,2875.39,1,Remolacha
3,6.8,1.55,1.34,12.14,21.87,204.36,24.38,1.42,887.34,1,Arroz
2,6.23,1.66,1.48,17.16,28.96,152.31,13.43,1.48,2079.31,1,Cilantro
2,6.17,3.76,2.28,19.88,37.96,213.05,39.18,1.36,1965.29,1,Tomate
4,7.0,3.49,0.93,27.1,28.63,132.55,36.7,1.03,3537.29,1,Papa
3,6.94,2.9,2.25,33.95,17.82,279.61,27.32,1.11,3539.85,1,Papa
4,7.07,3.35,1.44,25.89,30.83,98.28,38.94,1.42,3432.38,1,Remolacha
2,5.55,3.55,0.59,49.12,20.38,287.25,14.19,1.33,674.22,1,Algodon
4,6.11,2.11,2.41,31.97,14.91,250.38,32.02,1.46,3997.12,1,Cebada
3,7.61,1.58,1.27,37.08,13.97,277.41,14.38,1.41,2430.02,1,Cebada
2,7.61,2.46,0.55,14.48,14.58,166.17,19.12,1.19,401.91,1,Melon
4,6.92,3.29,1.04,41.24,9.79,276.64,23.47,1.65,1273.25,1,Cilantro
1,7.17,4.12,1.11,48.67,16.92,85.6,21.27,1.38,2289.29,1,Trigo
1,5.72,4.26,0.74,32.17,10.8,104.8,35.88,1.57,872.57,1,Papa
3,7.21,2.48,0.99,39.16,13.65,199.82,24.32,1.0,387.7,1,Girasol
2,6.77,4.69,1.68,42.35,16.69,258.45,31.3,1.13,214.34,1,Batata
1,6.94,3.99,2.32,27.41,9.4,176.48,21.3,1.15,3395.06,1,Cebolla
3,7.07,1.86,0.76,35.28,33.82,290.7,11.04,1.37,2988.95,1,Trigo
2,7.49,4.88,1.89,20.68,13.69,194.38,35.09,1.22,1922.35,1,Batata
1,5.92,3.39,2.48,45.03,38.09,258.56,21.09,1.06,465.07,1,Lechuga
3,6.28,4.51,1.42,12.6,14.38,191.35,32.58,1.57,3462.14,1,Cebada
3,6.47,2.81,2.36,41.15,28.34,81.48,28.55,1.43,1730.08,1,Trigo
1,6.22,4.55,2.04,29.71,9.66,198.78,37.57,1.45,2893.82,1,Cebada
1,7.61,1.94,1.88,28.64,16.35,98.42,28.4,1.41,3758.88,1,Cebada
2,7.62,4.08,1.93,47.25,33.86,89.44,38.07,1.18,1581.06,1,Remolacha
4,7.57,1.95,1.28,33.31,28.03,186.1,35.3,1.01,382.97,1,Girasol
3,6.72,2.94,1.66,21.52,26.2,196.9,30.53,1.05,1664.57,1,Papa
1,5.82,1.95,0.92,24.26,26.53,79.57,34.6,1.31,329.67,1,Arroz
4,5.95,2.6,1.07,18.16,14.5,113.24,19.94,1.07,3103.07,1,Espinaca
4,7.05,3.2,1.03,20.1,14.5,280.23,7.88,1.24,2588.36,1,Cebolla
1,6.02,3.51,1.37,39.81,20.89,106.98,10.49,1.22,3984.02,1,Cebada
3,5.9,3.96,1.69,28.56,16.42,84.4,24.13,1.16,2213.91,1,Papa
1,6.9,2.38,0.89,42.35,19.17,256.75,36.12,1.25,3766.08,1,Papa
1,7.7,4.88,0.41,45.05,29.73,104.12,9.51,1.15,1263.65,1,Melon
4,6.89,2.26,1.67,29.6,15.77,168.47,35.5,1.46,1459.22,1,Maiz
2,5.53,2.62,0.12,13.56,29.03,71.8,26.99,1.64,856.48,1,Platano
2,6.85,4.28,1.12,26.07,10.09,129.26,21.75,1.09,2840.95,1,Trigo
3,7.05,4.12,0.32,29.43,36.29,170.1,22.98,1.61,3229.7,1,Remolacha
3,5.77,4.39,1.65,25.48,33.04,89.44,13.42,1.53,3727.4,1,Papa
2,7.2,2.91,2.33,18.34,25.19,298.02,10.18,1.42,756.81,1,Platano
3,5.91,2.81,0.81,27.19,26.4,274.02,15.42,1.35,387.9,1,Cana de Azucar
3,7.5,1.67,2.14,21.05,16.2,225.41,22.98,1.27,3170.78,1,Espinaca
2,7.79,2.47,0.9,46.68,21.74,83.18,18.89,1.38,750.97,1,Trigo
3,5.59,3.45,1.62,15.97,13.31,206.42,34.76,1.41,797.66,1,Batata
2,6.68,2.43,1.27,41.18,25.64,99.05,26.31,1.16,522.32,1,Frijoles
1,6.66,4.04,1.76,37.12,32.19,129.44,20.6,1.55,2517.44,1,Espinaca
1,6.64,4.25,0.64,44.91,35.85,84.02,35.63,1.32,866.79,1,Tomate
4,5.87,4.26,1.56,17.16,36.95,175.46,16.32,1.6,1795.0,1,Trigo
2,6.45,4.35,2.4,35.49,27.69,220.65,24.05,1.2,396.34,1,Arroz
4,7.68,1.9,2.34,41.03,14.51,285.16,11.69,1.11,1168.14,1,Cilantro
2,7.5,2.91,2.43,28.28,31.7,145.59,18.98,1.38,157.25,1,Arroz
4,6.17,3.65,1.07,45.37,12.84,170.76,33.94,1.26,1008.1,1,Maiz
1,5.98,4.38,1.79,37.32,15.34,182.95,9.08,1.37,2186.53,1,Tomate
4,7.8,4.57,1.19,34.65,37.72,279.03,34.93,1.06,113.81,1,Melon
1,6.72,1.83,1.22,13.86,10.85,211.98,16.22,1.48,2241.86,1,Espinaca
2,7.43,4.32,1.18,40.85,30.7,205.51,36.51,1.0,910.81,1,Mani
2,7.03,1.86,2.11,19.45,32.69,124.29,19.03,1.15,1439.29,1,Melon
2,7.58,2.02,0.29,20.23,18.23,281.16,38.53,1.59,2410.84,1,Girasol
3,6.66,3.12,0.26,44.94,27.4,131.14,16.86,1.58,107.79,1,Melon
3,6.81,2.7,1.48,40.4,13.92,175.09,26.03,1.64,223.26,1,Maiz
3,7.54,4.26,2.16,20.74,24.63,256.93,16.26,1.15,1230.13,1,Batata
1,5.78,3.47,2.04,45.78,20.67,261.67,13.76,1.03,2092.52,1,Maiz
4,6.14,4.98,1.26,20.95,37.74,245.98,12.91,1.44,1114.04,1,Platano
4,7.34,2.61,0.55,19.65,10.6,174.86,15.48,1.04,428.86,1,Melon
3,5.82,3.43,1.09,32.33,35.0,231.07,37.15,1.28,1472.56,1,Maiz
4,7.04,3.53,0.18,29.29,19.25,201.01,34.7,1.18,2676.44,1,Cilantro
2,6.91,3.36,1.51,12.24,36.69,77.38,19.89,1.37,2934.64,1,Papa
4,7.71,4.98,1.14,22.37,29.0,208.11,16.76,1.14,3441.96,1,Cebada
1,6.16,4.61,2.18,37.33,32.72,106.09,39.63,1.12,3070.69,1,Trigo
4,7.33,3.77,0.86,46.91,21.67,148.21,23.33,1.59,1389.21,1,Arroz
4,7.63,3.8,1.02,29.12,13.28,266.76,15.11,1.39,3980.25,1,Cebada
1,6.71,3.19,1.04,23.11,23.68,213.79,26.32,1.27,259.05,1,Espinaca
1,6.11,4.08,2.12,33.31,22.17,294.36,31.39,1.29,2838.92,1,Zanahoria
4,7.28,4.89,0.89,37.42,14.76,198.65,30.61,1.24,1742.35,1,Trigo
1,6.09,3.22,1.35,26.32,24.01,221.3,36.0,1.55,2383.4,1,Papa
2,7.13,2.7,0.39,22.21,8.12,298.46,18.76,1.6,3326.02,1,Trigo
4,6.16,3.56,1.84,13.52,23.96,151.75,11.87,1.01,271.39,1,Frijoles
1,7.03,3.89,0.67,14.97,16.66,119.63,13.51,1.25,79.91,1,Mani
2,5.56,3.61,1.37,47.72,8.02,278.12,15.7,1.51,1757.95,1,Cebada
3,6.53,3.71,1.49,13.38,33.93,297.61,10.55,1.07,2640.81,1,Papa
4,6.72,2.89,0.99,24.42,16.49,117.98,9.24,1.33,439.45,1,Cana de Azucar
1,6.6,2.11,1.88,39.93,25.27,255.83,25.33,1.44,795.66,1,Brocoli
1,7.29,1.81,0.69,13.91,30.53,185.25,36.75,1.15,3666.14,1,Cebada
2,6.27,3.77,0.38,37.43,11.33,134.71,21.24,1.1,1197.63,1,Maiz
4,5.7,1.86,0.97,18.86,9.33,212.27,22.56,1.22,825.65,1,Cana de Azucar
1,5.58,1.94,1.27,14.44,33.6,85.4,22.6,1.49,2015.8,1,Cebolla
1,7.48,3.73,1.12,49.24,14.62,198.6,29.03,1.6,2869.54,1,Maiz
2,7.74,3.65,0.64,33.21,11.13,223.6,35.28,1.33,2630.34,1,Papa
2,6.4,3.01,0.3,38.45,24.17,71.74,24.43,1.49,81.25,1,Melon
2,6.79,2.85,0.41,29.68,26.78,153.05,8.33,1.64,2199.41,1,Cebolla
4,7.62,1.84,0.63,23.14,31.33,203.12,35.08,1.58,2298.57,1,Maiz
2,5.66,2.84,1.35,18.94,26.05,200.46,10.91,1.48,1635.34,1,Zanahoria
4,6.37,1.54,0.36,32.2,29.77,81.53,18.04,1.56,2605.92,1,Lechuga
3,6.24,3.32,0.43,24.22,19.1,114.9,14.06,1.14,1471.15,1,Lechuga
1,7.44,3.67,0.45,36.43,10.82,151.61,39.96,1.36,1671.38,1,Cebada
3,6.17,2.6,0.96,47.8,35.14,176.82,28.99,1.06,953.11,1,Maiz
1,5.67,2.76,2.1,30.12,20.68,69.9,28.67,1.02,1381.77,1,Zanahoria
4,6.77,3.47,0.15,22.85,15.5,129.14,18.01,1.61,2050.48,1,Cilantro
3,6.54,3.99,1.32,41.99,18.98,201.82,36.0,1.62,685.48,1,Arroz
1,6.21,3.04,0.58,41.18,17.03,235.26,7.46,1.1,810.13,1,Cana de Azucar
4,5.61,2.96,1.88,36.88,33.15,129.65,28.63,1.61,3898.2,1,Cebada
3,6.22,4.89,1.6,19.25,36.31,169.92,33.54,1.33,246.22,1,Mani
1,5.8,3.86,0.54,12.45,10.19,155.77,7.82,1.22,3053.77,1,Trigo
4,5.99,1.67,2.44,16.58,22.06,62.74,16.7,1.22,2280.21,1,Cebada
3,6.75,4.44,1.17,23.09,27.99,152.0,17.21,1.28,720.0,1,Brocoli
1,5.85,3.01,1.58,32.79,31.36,287.74,26.43,1.63,3170.33,1,Papa
2,6.26,4.16,0.16,39.68,24.23,79.41,10.23,1.57,2661.22,1,Espinaca
2,7.11,4.07,1.48,26.72,19.46,120.29,31.86,1.35,147.35,1,Algodon
2,6.99,2.3,2.22,38.62,10.04,235.99,25.74,1.1,1204.27,1,Maiz
4,5.91,4.63,1.69,23.67,8.92,251.78,12.02,1.21,1874.99,1,Maiz
4,7.46,2.42,0.64,12.04,23.16,175.91,12.51,1.44,152.98,1,Algodon
4,6.93,4.32,1.03,34.88,19.49,61.94,37.62,1.04,205.14,1,Maiz
1,6.61,3.64,1.14,15.65,15.75,116.57,8.19,1.25,817.23,1,Papa
2,5.56,3.68,1.69,12.27,21.14,233.86,7.45,1.34,1180.32,1,Espinaca
4,7.06,4.89,1.12,42.96,29.4,248.5,39.3,1.22,3916.3,1,Cebada
2,7.04,4.24,1.66,22.06,33.71,184.71,36.82,1.57,3046.52,1,Zanahoria
1,7.03,2.95,2.32,30.11,23.64,61.61,16.72,1.35,1624.33,1,Soja
3,6.65,1.61,1.89,44.34,9.94,281.14,7.05,1.53,836.52,1,Frijoles
2,5.63,2.06,1.55,32.32,31.27,295.62,27.96,1.46,2865.54,1,Trigo
1,5.99,3.24,0.27,42.34,38.76,133.53,33.36,1.06,1920.25,1,Batata
3,6.63,4.12,1.85,25.34,12.38,93.71,9.79,1.47,1095.85,1,Melon
3,7.16,1.97,2.46,17.73,32.35,209.95,24.5,1.62,458.21,1,Espinaca
1,6.71,1.58,0.12,47.04,26.39,93.81,36.06,1.04,3529.63,1,Papa
1,6.4,4.43,0.59,20.77,28.86,205.85,38.43,1.24,2071.97,1,Zanahoria
2,7.63,4.99,2.22,20.36,36.45,106.62,9.09,1.32,331.16,1,Arroz
4,7.02,2.47,1.8,46.69,12.11,95.74,15.74,1.34,1774.46,1,Brocoli
1,6.82,3.47,1.24,43.75,26.31,259.92,7.39,1.24,1155.2,1,Espinaca
4,6.63,3.77,1.78,36.96,17.16,288.89,23.19,1.33,2731.34,1,Papa
3,5.66,3.7,0.11,19.24,23.81,85.3,33.98,1.4,1644.19,1,Frijoles
3,6.52,4.09,1.26,35.07,20.76,107.47,18.99,1.35,3958.19,1,Cebada
1,6.27,2.41,2.49,43.53,10.86,238.13,24.13,1.65,478.51,1,Girasol
2,7.03,3.69,1.09,41.65,27.5,66.1,35.07,1.46,2112.18,1,Cebolla
2,7.07,4.75,1.34,33.03,21.17,169.56,36.72,1.44,2620.69,1,Remolacha
2,6.93,4.21,0.85,41.29,16.29,179.26,17.88,1.01,1515.37,1,Papa
1,6.97,3.26,0.81,29.66,19.34,68.99,34.13,1.09,1400.53,1,Cebolla
4,6.27,1.65,2.37,24.42,29.12,253.67,18.25,1.03,2686.19,1,Cebada
2,7.36,4.1,2.36,34.59,31.46,110.91,16.41,1.41,3910.0,1,Cebada
1,6.76,2.7,2.15,30.34,35.09,149.15,14.92,1.45,3387.79,1,Cebada
4,6.16,2.32,2.25,43.09,12.53,258.62,8.64,1.16,3772.67,1,Papa
